"SMILES","pts"
"CC(=O)NCCS(O)(=O)=O",0.93174
"CC(=O)NC(CC1=CNC2=C1C=CC=C2)C(=O)O[Al](O)OC(=O)C(CC1=CNC2=C1C=CC=C2)NC(C)=O",5.77616
"CC(=O)NC(CC1=CNC2=C1C=CC=C2)C(=O)O[Ti](O)(O)OC(=O)C(CC1=CNC2=C1C=CC=C2)NC(C)=O",5.50407
"OC1=CC=C2C=CC=CC2=C1\N=N\C1=C(O)C(=CC(Cl)=C1)S(O)(=O)=O",5.67076
"CC(C(C)(C)C)C(C)(C)C1=CC=C(\C(C)=N\O)C(O)=C1",5.46868
"C(OB(OCC1CC2CC1C1CCCC21)OCC1CC2CC1C1CCCC21)C1CC2CC1C1CCCC21",4.949
"OC1=C2OC(=O)C(CCl)=CC2=CC=C1",5.71001
"CC(C\C(=C/CC1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1",5.2681
"CC(C(C)(C)C)C(C)(C)C(=O)OCC(O)COS(=O)(=O)C1=CC=C(C)C=C1",2.53825
"CC(C(C)(C)C)C(C)(C)C(=O)OCC(CO)OS(=O)(=O)C1=CC=C(C)C=C1",2.63414
"CCCCCCCCCCCC(=O)OCC(O)COC(=O)C(C)O",2.55259
"CC(CO)\C=C1\C(C)C2CCC1C2(C)C",2.61139
"CC(N(CCCC1OCC2(CO1)COC(CCCN(CCC(=O)NN)C(C)C(=O)NN)OC2)CCC(=O)NN)C(=O)NN",3.03176
"CCC(=O)OC(C)(C\C=C\C(C)C)C=C",2.2359
"[Na+].NC1=CC2=C(C=C(C=C2C=C1)S([O-])(=O)=O)S(O)(=O)=O",1.77498
"CC(=O)OCC1OC11C2CCC(C2)C1(C)C",2.87272
"CCNC1=CC=C(C=C1C)C(C1=CC=C(NCC)C(C)=C1)=C1C=C\C(=N\CC)C(C)=C1",7.015442
"CCCCCCCCCCCC(=O)O[Ca]OC(C)=O",2.98774
"CCCCCCCCCCCCCC(=O)O[Ca]OC(C)=O",3.10412
"CCCCCCCCCCCCCCCC(=O)O[Ca]OC(C)=O",3.10913
"CCCCCCCCCCCCCCCCCC(=O)O[Ca]OC(C)=O",3.24742
"CCCCCCCC\C=C\CCCCCCCC(=O)O[Ca]OC(C)=O",3.7787
"CCCCCCCC\C=C\CCCCCCCCCCCC(=O)OCC(O)C1OCC(O)C1O",3.24262
"O=C1C2=CC(=C(C=C2C(=O)C2=C1C=CC=C2)N(=O)=O)N(=O)=O",7.168014
"Cl.CCOC1=CC2=C(C=C1)N=C(N)S2",6.2470992
"CCC1(C)OC(COS(C)(=O)=O)C(COS(C)(=O)=O)O1",1.81403
"FC1=CC=C(C=C1)C1(CCCN2CCC(CC2)N2C(S)=NC3=CC=CC=C23)OCCO1",5.10286
"CCCC1OCC(CO)O1",1.09477
"CC(C)C(O)CCC(C)CC=O",1.1741
"CC1=CCC2(C)C(CCC(C)(C)C2=O)C1",2.65918
"CC(=O)OC(C)(C)C1CCC2(C)OC2C1",1.96929
"OCC(O)C(O)C(O)C(O)C(O)C(=O)O[Ca]OC(=O)C(O)C(O)C(O)C(O)CO",2.8198
"CCCC[Sn](CCCC)(CCCC)OC(=O)C1(O)CCCC2(O)C3CCC(O)(C=C)C=C3CCC12",5.45136
"COS(=O)(=O)C1=CC(O)=C2C=CC(N)=CC2=C1",3.94766
"CC(C)O[Ti](Cl)OC(C)C",1.76032
"CC(C)CO[Ti](Cl)OCC(C)C",2.17228
"CC(C)CCO[Ti](Cl)OCCC(C)C",2.38289
"CCCCCCCCCC(=O)OCCOCCOCCOCCOC(=O)CCCCCCCCC",2.79572
"CC(=C)C(=O)O[Mg]O",2.16897
"CC(=C)C(=O)O[Zr](=O)OC(=O)C(C)=C",3.59091
"CC(C)=CCC\C(C)=C/CC\C(C)=C/CC\C=C(\C)CC\C=C(/C)CCC(O)C(C)=C",4.43104
"CC(=O)OCC1=CCC(CC1)C(C)(C)O",2.00649
"CC(C)O[Ti](Cl)Cl",2.23336
"CC(C)CO[Ti](Cl)Cl",2.48534
"CC(C)CCO[Ti](Cl)Cl",2.65905
"CCCC[Sn]1(CCCC)OC(C)CN(C)CC(C)O1",3.28441
"CC1CN(CCC1(C(Cl)=O)C1=CC=CC=C1)S(=O)(=O)C1=CC=C(C)C=C1",3.36263
"CC(C)(C)C1=CC=C(NC2=CC=C(NC3=CC=C(C=C3S(=O)(=O)O[Na])C(C)(C)C)C3=C2C(=O)C2=CC=CC=C2C3=O)C(=C1)S(O)(=O)=O",5.20914
"ClC(=O)C1=CC2=C(C=C1)C(=O)C1=C(C=CC=C1)S2(=O)=O",4.29836
"CC(C)CCCCCCCCCCOCCCNCCC(O)=O",1.80614
"OCC(O)COC(CO)COCC=C",1.77563
"CCCCCCCCCCO[Mg]OC(=O)OCCCCCCCCCC",3.44945
"O=C(O[Mg]OC1=CC=CC=C1)OC1=CC=CC=C1",4.60016
"CC(=O)\C=C(\C)O[Mg]OC(=O)O\C(C)=C\C(C)=O",4.25785
"CCOCCO[Mg]OC(=O)OCCOCC",2.87422
"NC(=O)C(NCCNC(C(O)=O)C1=C(O)C=CC=C1)C1=C(O)C=CC=C1",2.89655
"CCCCCOC(=O)C(C)OC1=CC=C(Cl)C=C1C",2.67939
"CC(C)CCCCCC(=O)O[Zr](=O)OC(=O)CCCCCC(C)C",3.40866
"CCN1\C(SC2=C1C1=CC=CC=C1C=C2)=C/C(/C)=C\C1=[N](Cl)(CC)C2=C3C=CC=CC3=CC=C2S1",7.577019
"OC(=O)C1=CC2=CC=CC=C2C(\N=N\C2=CC=C3C=CC=CC3=C2S(O)(=O)=O)=C1O",4.986392
"NC1=C(C=C2C=C(C=CC2=C1OS(=O)(=O)C1=CC=CC=C1)S(O)(=O)=O)S(O)(=O)=O",2.22764
"CCOC1=CC(NC(=O)C2=CC=C(N)C=C2)=C(OCC)C=C1N",6.2041285
"NC1=CC=C(CNC2=CC=C(N)C=C2)C=C1",6.573718
"NC1=CC=CC=C1C(=O)NC1=CC(Br)=C(N)C2=C1C(=O)C1=CC=CC=C1C2=O",8.156806
"Cl.[H]N=C(C)N(OCC)OCC",1.33211
"CCOC1=CC=CC(OCC)=C1C#N",2.78653
"CCN(CC)C1=NC2=C(N1C)C(=O)N(C)C(=O)N2C",2.13392
"OC1=CC(OCBr)=CC=C1",3.65699
"NC1=CC=C(NC2=CC3=CC(=CC(O)=C3C=C2)S(O)(=O)=O)C=C1",5.815566
"NC1=CC=C(C=C1)N1CCCC1=O",3.51227
"CCCCCCCCCCCCC(=O)CN",2.24926
"[Br-].COC1=CC=C(C=C1)[P+](C1=CC=CC=C1)(C1=CC=C(OC)C=C1)C1=CC=C(C=C1)[N+]([O-])=O",5.826306
"NC(=O)NC(=O)NC(=O)C(N)=O",1.96615
"CN1C2=C(N(CC(=O)CBr)C=N2)C(=O)N(C)C1=O",2.77699
"CC(C)C1=CC=C(C=C1)N1CC2=C(C=CC(=C2)C(C)C)N=C1",4.20064
"Cl.O=C1CCNC2=CC=CC=C12",3.00632
"NCC1=C(O)C(O)=CC=C1",3.1059
"CCCC(=O)OC1=C(I)C=C(C=C1I)C#N",4.71895
"CC(C)C(C)COC(C)=O",0.89148
"[Na+].[Na+].[Na+].[Na+].NC1=NC(NC2=C3C(C=CC=C3S([O-])(=O)=O)=C(C=C2)\N=N\C2=C3C=C(C=CC3=C(C=C2)\N=N\C2=CC3=C(C=CC=C3S([O-])(=O)=O)C(=C2)S([O-])(=O)=O)S([O-])(=O)=O)=NC(Cl)=N1",3.62034
"COC1=CC=CC=C1NC1=C2C(=O)C3=C(O)C=CC(=C3C(=O)C2=C(N)C=C1)[N+]([O-])=O",7.8234228
"CCCCCCCCCCCCOC(=O)NC1=CC(N=C=O)=C(C)C=C1",4.92432
"CC(C)C1=CC=CC=C1OCC#N",2.45117
"CCCCOC(=O)C(C)(O)CC",1.36864
"CC1CCC(=O)C(C1)C(C)(C)C",1.30904
"CCCCCCCCCCC(SCCCC)C(O)=O",2.57336
"CCCCNS(=O)(=O)C1=CC=CC=C1C",1.49793
"[OH-].CCCC[N+](CCO)(CCO)CCO",1.18579
"CC(C)COC(=O)CC(C)CC(C)(C)C",1.51269
"OP(O)(=O)OC1=CC2=CC=CC=C2C=C1",3.67828
"CCOC(=O)C1(C)CC1",1.39001
"CSC1=NC(NC2=CC=CC3=C2C(=O)C2=C(C(NC(=O)C4=CC=CC=C4)=CC=C2)C3=O)=NC(NC2=CC=CC3=C2C(=O)C2=C(C(NC(=O)C4=CC=CC=C4)=CC=C2)C3=O)=N1",7.690032
"[O-]C(=O)C([O-])=O.BrC1=CC=C(C=C1)C1CN2CCSC2=N1",3.55359
"CCOC1=CC(Cl)=C(OCC)C=C1NC(=O)CC(C)=O",4.70057
"CC(=O)NC1=C(C)C=CC(O)=C1",2.63163
"CC(=O)N(C1=CC=CC=C1O)S(=O)(=O)C1=CC=C(C)C=C1",3.45902
"ClC1=CC=CC(Cl)=C1OC(=O)C1=C(Cl)C=CC=C1Cl",6.562556
"ClC1=CC=CC(Cl)=C1C(=O)CC#N",4.56002
"ClC1CCC(Cl)C(=O)C1=O",3.19089
"ClC1=CC=C(CCCC(=O)C2=CC=C(Cl)C=C2)C=C1",5.02387
"ClC1=CC(Cl)=C(C=C1)C1(CC1)C#N",4.17129
"CN(C)CCCNC(=O)NC1=C(Cl)C=CC=C1Cl",2.90581
"CC(C)NC(=O)NC1=C(Cl)C=CC=C1Cl",3.62561
"CNC(=O)NC1=C(Cl)C=CC=C1Cl",3.67063
"CCCCC(=O)OC1=C(Cl)C=CC=C1Cl",3.66384
"CCN(CC)C1=CC2=C(C=C1)C1(OC(=O)C3=CC=CC=C13)C1=C(O2)C2=CC=CC=C2C(OC)=C1",6.97491
"COC(=O)C1=C(O)C(C)=C(C)C=C1",2.25624
"CCCCCCCCCCOC(O)O",2.11007
"Cl.Cl.NC1=C(N)N=CC=C1",3.20392
"Cl.NC1=CC2=C(NC(=O)C(=O)N2)C=C1N",4.952664
"COC(CO[C@@H]1C[C@H](C)[C@@H]2CC=C[C@H]2[C@H]1C)OC",2.1929
"FC1=CC=C(C=C1)C1(CCCCC1)C#N",3.1268
"CC(C)CCCCCOC(=O)C1=CC=CC=C1C(=O)OC1CCCCC1",3.47016
"CCOC(=O)ON1C=CC(=O)N1C1=CC=CC=C1",3.37114
"N#CC1CO1",1.75133
"Cl.COC(=O)C1CNCCC1=O",1.04746
"CCOC(=O)N1C=CC=C1C(N)=S",3.02293
"CCOC(=O)C1=CC=C(NC2=NNC(=S)S2)C=C1",5.96521
"CC(O)=O.CC(=O)OCCN(CCC#N)C1=CC=CC=C1",3.49182
"CCCCCP(CCCCC)C1=CC=CC=C1",2.82133
"BrC1=CC=C(CCCC(=O)C2=CC=C(Br)C=C2)C=C1",5.37786
"CCC(C)C1CCCC(C(C)CC)C1=O",1.92206
"CCOC(=O)C(C(C)CC)(C(C)CC)C(=O)OCC",2.21684
"[K+].[O-]S(=O)(=O)C1=C2C=CC=C3C(=O)OC(=O)C(C=C1)=C23",2.7491
"COC1=CC=C(CCCC(=O)C2=CC=C(OC)C=C2)C=C1",4.80165
"OS([O-])(=O)=O.C[NH+](C)C1=CC=C(C=C1)C1=C(O)C(=O)C=C2OC3=CC(O)=C(O)C=C3C=C12",8.506285
"CC1=CC(Cl)=CC2=C1C(S)=CN2",5.33223
"ClCCSC1=CC=CC=C1Cl",3.72088
"OC(O)OCCCl",2.07564
"OC1=C2N=C(Cl)SC2=CC=C1",6.121661
"NC(=O)C(Cl)C(O)=O",1.71665
"[O-][N+](=O)C1=CC(Cl)=C(C=C1)C(=O)NC1=CC=CC=C1",6.655342
"[Na+].CC1=CC(=C(Cl)C(=C1)S([O-])(=O)=O)[N+]([O-])=O",1.95185
"COS([O-])(=O)=O.CC(=O)NC1=C(Cl)C=C(C=C1)[NH+]1C=NC(C)=N1",4.07023
"CC(=O)CNCl",1.41799
"NC1=C(Cl)C(=CC=C1)S(O)(=O)=O",1.77951
"ClCCSCC1=CC=C(Cl)C=C1",3.52817
"ClC1CCCC1C(=O)C1CCCC1Cl",3.4389
"CCCCOC1=C(Cl)C(=C(OCCCC)C=C1)[N+]([O-])=O",4.57239
"ClC(=O)C1(CCCC1)C1=CC=C(Cl)C=C1",3.84526
"OC1(CCNCC1)C1=CC=CC=C1Cl",2.02234
"[Cl-].ClC1=[NH+]C=CC=N1",1.60522
"N#CCCCNCC1=CC=CC=C1",1.84442
"CCOC(=O)CC(C)NC1=C(OC)C=C(\N=N\C2=C(C=C(C=C2Br)[N+]([O-])=O)[N+]([O-])=O)C(NC(C)=O)=C1",5.949972
"CCOC(=O)CC(C)NC1=C(OC)C=CC(NC(C)=O)=C1",2.70235
"CC(C)(C)C1=CC(=C(OP2OCC(C)(C)CO2)C=C1)C(C)(C)C",3.39946
"CCCCC(CC)COC(=O)C(C)OC1=C(C)C=C(Cl)C=C1",2.77641
"CCC1=CC=C(C=C1)C(=O)CCCCl",3.25495
"CC1=CC(C(=O)CCCCl)=C(C)C=C1",2.63014
"C=CCCCCC1=CC=CC=N1",2.24912
"[Cl-].CCN(CC1=CC=CC=C1)C1=CC=C(\C=C(/C#N)C(=O)OCC[N+](C)(C)C)C=C1",5.01533
"[Na+].OC1=C2C=CC(NC(=O)NC3=CC4=CC(=CC(O)=C4C=C3)S([O-])(=O)=O)=CC2=CC(=C1)S(O)(=O)=O",4.10295
"CCCCCCCCCCOC1=C2C3=C(OCCCCCCCCCC)C=C4C5=CC=CC=C5C(=O)C5=C4C3=C(C=C5)C3=C2C2=C(C=C3)C(=O)C3=CC=CC=C3C2=C1",7.75347
"CCCCCCC(=O)OC1=C2C3=C(OC(=O)CCCCCC)C=C4C5=CC=CC=C5C(=O)C5=C4C3=C(C=C5)C3=C2C2=C(C=C3)C(=O)C3=CC=CC=C3C2=C1",7.978782
"CC(C)C(OC(=O)\C=C\C(O)=O)C(C)(C)COC(=O)\C=C\C(O)=O",3.75775
"CC(COC(=O)\C=C/C(O)=O)OC(=O)\C=C/C(O)=O",3.63822
"C[Si]1(CCCOC(=O)C=C)O[Si](C)(CCCOC(=O)C=C)O[Si](C)(CCCOC(=O)C=C)O[Si](C)(CCCOC(=O)C=C)O1",5.36766
"O=C1NC(=O)C(=C2N\C(=C(/C#N)C3=NC(=O)C4=CC=CC=C4N3)C3=CC=CC=C23)C(=O)N1",6.15166
"CN1CCCCC(C2=CC(=O)CCC2)C1=O",2.25609
"CCC1(CCCCN(C)C1=O)C1=CC(OC)=CC=C1",2.14968
"CCC1(CCCCN(C)C1)C1=CC(OC)=CC=C1",1.79571
"CCC1(CCCCN(C)C1=O)C1=CC(O)=CC=C1",2.78448
"CCC1(CCCCN(C)C1=O)C1=CC(=O)CCC1",2.46463
"[Na+].[Co+3].CC(=O)\C(=N\NC1=C([O-])C=CC(=C1)[N+]([O-])=O)\C(\[O-])=N/C1=CC=CC=C1.CC(=O)\C(=N\NC1=C([O-])C=CC(=C1)[N+]([O-])=O)\C(\[O-])=N\C1=CC=CC=C1",5.81042
"[Na+].[Na+].[Na+].COC1=C(C=CC(=C1)C1=CC(OC)=C(C=C1)\N=N\C1=C(C=C2C(C=CC(N)=C2\N=N\C2=C(C=C(C=C2)[N+]([O-])=O)C([O-])=O)=C1O)S([O-])(=O)=O)\N=N\C1=C(O)C=CC2=C1C=CC(=C2)S([O-])(=O)=O",5.13516
"[Na+].[Na+].[Na+].[Na+].[O-][N+](=O)C1=CC(=C(\C=C\C2=C(C=C(C=C2)\N=N\C2=CC=C(C=C2)N2N=C3C=CC4=C(C=C(C=C4S([O-])(=O)=O)S([O-])(=O)=O)C3=N2)S([O-])(=O)=O)C=C1)S([O-])(=O)=O",3.32165
"CC\N=C1/C=C2OC3=C(C=CC(NC4=CC=CC=C4C)=C3)N=C2C=C1C",7.237882
"COC1=CC=CC(=C1)C1CCCCN(C)C1=O",1.86599
"CN1CCCCC(C2=CC(O)=CC=C2)C1=O",2.4877
"CC([O-])=O.CN(C)C1=CC=C(\C=C\C2=[N+](C)C3=CC=CC=C3C2(C)C)C=C1",6.26509
"[Na+].CCN(CC1=CC=CC=C1)C1=CC=C(C=C1)\N=N\C1=C(C=CC(=C1)S([O-])(=O)=O)S(=O)(=O)C1=CC=C(C)C=C1",3.91652
"CCCN(CCC)C1=C(C=C(C(N)=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O",4.723352
"C(OC1=CC=CC(=C1)N(CC1CO1)CC1CO1)C1CO1",4.46898
"CCCCCC\C(=C\C1=CC=CC=C1)C(OC)OC",3.07384
"CC1=CC=C(CCCC(=O)C2=CC=C(C)C=C2)C=C1",4.09898
"C=COC(=O)C(C#N)C#N",3.54383
"CCOC(=O)CC(=O)NC=O",1.83059
"[Cl-].CCCCC(CC)C[N+](C)(C)CCCC",1.56586
"[Br-].CCCCC(CC)C[N+](C)(C)CC",1.30406
"CCCCC(CC)CSCC",1.74131
"CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(C)(C)CCC(C)C",2.48713
"CC(C)C1=CC2=CCC3C(C)(CCCC3(C)C(O)=O)C2CC1",3.93862
"OC1=C(C=C(NC2=C(C=C(C=C2)[N+]([O-])=O)[N+]([O-])=O)C=C1)S(O)(=O)=O",4.17148
"CCCCCCC(C)C1=CC(OC(=O)\C=C\C)=C(C=C1[N+]([O-])=O)[N+]([O-])=O",5.961956
"[H]N=C(C)N(C1=CC=CC=C1)C1=CC=CC=C1",3.24583
"CCCCCCCC\C=C/CCCCCCCC(=O)OC(N)CCC",2.74698
"CCCCCCC(=O)OCC1=CC=C(OC)C=C1",2.75671
"CCCCCCC(=O)OC\C=C\C1=CC=CC=C1",3.56687
"OC1=CC=CC=C1C(=O)OC\C=C\C1=CC=CC=C1",5.96121
"COC(OC)C1=CC=CC=C1OC",1.30393
"COC1=CC=CC=C1COC(=O)CC(C)C",2.10077
"CCCCCCC(=O)OC(C)(CCC=C(C)C)C=C",2.42328
"CC(C)=CCCC(C)(OC(=O)CCC1=CC=CC=C1)C=C",3.41637
"CCC(=O)C1CC(CCC1C)C(C)C",1.53428
"CC(=O)OC(C)(C)CC1=CC=C(C)C=C1",1.72406
"CC(C)(CCCC(=C)C=C)OC=O",2.48032
"CCCCCCCC(OCC=C)OCC=C",2.59908
"CC(=O)OCCCCCC(C)(C)C",1.46756
"Cl.OC1(CCN(CC2=CC=CC=C2)CC1)C#N",2.14767
"OC1=C(Br)C=C(C=C1Br)C(O)(C1=CC(Br)=C(O)C(Br)=C1)C1=CC=CC=C1S(O)(=O)=O",5.52884
"CC(O)CNC1=C(Cl)C=C(\N=N\C2=C(Cl)C=C(C=C2)[N+]([O-])=O)C(NC(C)=O)=C1",6.738992
"CC(CC(C)OC(C)=O)CC(C)(C)C",1.3778
"CCCCCCCO[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC(O)=C(O)C=C1",6.35027
"[O-][N+](=O)C1=CC=CC2=C1CC1=C(C=CC=C1[N+]([O-])=O)C2=O",6.61603
"CCCCCCCCCCCCCCCC(=O)O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC(O)=C(O)C=C1",6.21431
"COC1=CC=C(C=C1)C(O)CNCCC1=C(Cl)C(OC)=C(OC)C=C1",3.29204
"OCC1=CSC=C1",2.18716
"CCCCC(CC)COC(O)O",1.52367
"CCOC1=CC=CC=C1CO",1.7476
"CCOCCOCCOCCOC(C)=O",1.9752
"CCOC1=C(C)C=CC(NC2=CC=CC=C2)=C1",4.7101
"[Na+].CCC(C(C)=O)C([O-])=O",1.11676
"CCN1CNC2=CC=CC=C12",2.85182
"[H]N=C(OCC)C(OCC)OCC",1.66254
"CCCCCCCCCCCCC(Br)C(=O)OCC",3.16748
"CCC1=C(C=C(O)C2=C1C=C(C=C2O)S(O)(=O)=O)S(O)(=O)=O",2.34823
"CCCOC(O)CC1=CC=CC=C1",1.76265
"CCCCCCCC(=O)OC(C)(C)C1CCC(C)=CC1",2.31543
"CC1=CCC(CC1)C(C)(C)OC(=O)CC1=CC=CC=C1",3.19563
"CC(C)CC(C)CC(CC(C)C)OC(C)=O",1.69844
"CCCCC\C(COC(=O)CCC)=C\C1=CC=CC=C1",3.20652
"CC1=CC(OCCCCCl)=CC=C1",2.54622
"CC(C)(O)COC(=O)N1CCNCC1",1.18572
"O=C(OCCC1=CC=CC=C1)C1=CN=CC=C1",3.40036
"OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.[O-][N+](=O)C1=CC=C(O1)\C=N\N1CC(CN2CCOCC2)OC1=O",3.75395
"CCOC(CC(C)CCC=C(C)C)OCC",1.56486
"CC(C)CCC(=O)OCCC(C)CCC=C(C)C",1.94954
"CCCCCCC(=O)OC1=CC=C(C)C=C1",2.25569
"CC(C)CCC(=O)OC1CCCCC1",1.44783
"CCCCCCCCCC(OCC=C)OCC=C",2.72616
"C\C=C(/C)CCCC(C)(C)OC(C)=O",1.61354
"C\C=C(/C)CCCC(C)(C)OC=O",1.77592
"CC(C)CCCC(C)CCOC(=O)C(C)C",1.90053
"CC(C)CCCC(C)CCOC(=O)CC(C)C",1.85632
"CCCCC(CC)COC(=O)CC(C)C",1.63401
"OC1=CC=C(NC2=CC=C(O)C3=CC=CC=C23)C=C1",9.3262732
"CCCCCCCC\C=C\OC",1.7177
"FC1=CC=CC=C1OCCCCl",2.83218
"CC(=O)NC1=C(O)C=C(NS(C)(=O)=O)C=C1",2.47947
"OC1=CC=C(OC(=O)CCCCl)C=C1",3.93687
"[Na+].[O-]C1=CC=C(C=C1)N1C=CN=C1",4.27878
"CCC(=O)C1=C(O)C=CC(CC(=O)OC)=C1",3.2114
"NC(=O)C1=C(C=CC=C1I)C(O)=O",2.36196
"CCONCCCN",1.26574
"NC(=O)C12OC1(Cl)CCCC2(Cl)Cl",3.18936
"CC(O)COC(=O)C1=CC=CC=C1O",2.86257
"CC1=C(Br)C=CC(=C1)N=C=S",5.70814
"CCCCCCCCCCCC(=O)OCC(C)(C)CC(C)C",2.19248
"[K+].CCN(CCS([O-])(=O)=O)C1=CC(C)=C(C=C1)\N=N\C1=NC2=C(S1)C=C(C)C=C2",5.278722
"CCSC1=C(N)C=C(OC)C(=C1)C(O)=O",2.87184
"CCS(=O)(=O)C1=C(N)C=C(OC)C(=C1)C(O)=O",1.53621
"CCS(=O)(=O)C1=C(N)C=C(OC)C(=C1)C(=O)NCC(Cl)CCCCl",3.25065
"CCOC(=O)C1=C(C=CC(OC)=C1OC)C(=O)CC1=C(OC)C2=C(OCO2)C=C1CCN(C)C",3.88799
"CCCCC\C=C\C\C=C\CCCCCCCC(=O)OCC(C)N",2.87781
"CCCCCC[C@@H](O)C\C=C/CCCCCCCC(=O)OC(C)C",2.68618
"[Ca++].[O-]C(=O)CCC(=O)C([O-])=O",1.70148
"CC(C)(CO)CN1CCCN(CC(C)(C)CO)C1=O",1.73272
"[Li+].[Li+].[Li+].[O-]C(=O)C1=CC(=CC(=C1)C([O-])=O)S([O-])(=O)=O",1.06904
"CCN(CCOC(=O)NC1=CC=CC=C1)C1=CC(C)=C(\C=C(\C#N)S(=O)(=O)C2=CC=C(C)C=C2)C=C1",5.75473
"CC1=CC(C)=C(NC2=CC(OC3=CC=C(C=C3)C(C)(C)CC(C)(C)C)=C(N)C3=C2C(=O)C2=CC=CC=C2C3=O)C(C)=C1",6.950506
"OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.CN(C)CCN(CC1=CC=CS1)C1=CC=CC=N1",2.69328
"[O-]S([O-])(=O)=O.COCCC1=CC=CC=N1",1.10954
"CC1=CC=C(OCCCCCl)C=C1",2.57275
"CC1=CC=C(C=C1)C1=NC(=CC(=C1)C1=CC(=CC=C1)[N+]([O-])=O)C1=CC=C(C=C1)[N+]([O-])=O",8.218612
"CC1=CC=C(C=C1)C1=CC(=CC(=N1)C1=CC=CC=C1)C1=CC(=CC=C1)[N+]([O-])=O",8.565351
"CNS(=O)(=O)C1=CC=CC2=C1C=C(O)C=C2",3.30626
"[Cl-].COC1=C([NH3+])C=CC(=C1)[N+]([O-])=O",3.25192
"COC1=CC=C2CC3N(C)CCC45C(OC1=C24)C(=O)CCC35O",2.80188
"COC1=CC(=C(C=C1N)[N+]([O-])=O)S(O)(=O)=O",2.0687
"COC1C(O)CC2=CC=CC=C12",2.0124
"CCOC1=CC2=C(C=C1)N=C(NC)S2",5.784277
"[Hg+].CCOS([O-])(=O)=O",0.67902
"COS([O-])(=O)=O.C[NH+](C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1",1.96164
"[K+].[K+].[K+].[O-]S(=O)(=O)C1=CC2=C(C=C(C=C2S([O-])(=O)=O)\N=N\C2=CC=C(C=C2)\N=N\C2=CC=C(NC3=C(Cl)C(F)=NC(F)=N3)C=C2)C(=C1)S([O-])(=O)=O",3.71681
"[Na+].[Na+].[Na+].[O-]S(=O)(=O)C1=CC2=C(C=C(C=C2S([O-])(=O)=O)\N=N\C2=CC=C(NC3=CC(Cl)=NC(Cl)=N3)C=C2)C(=C1)S([O-])(=O)=O",2.9095
"Cl.CCCCCCCCCCCCNCCCN",1.70904
"CCCOC(=O)C1=CC=CC=C1N",3.05714
"COC1=CC=CC=C1C(=O)C1=CC=CS1",4.10218
"CC(C)C(C)NC(=O)C1=CC(Cl)=CC(Cl)=C1",2.97156
"CCCCN(CCCC)CC(C)C(=O)OC",1.16059
"CC1=CC(SCC(O)=O)=C(Cl)C=C1Cl",3.54116
"CC1C(=C)N(C)C2=CC=CC=C12",2.46807
"CCC(C)C(CC)(C#N)C(=O)OC",1.5536
"CN(C)C(=O)OC1=CC(C)=C(N(CC=C)CC=C)C(C)=C1",3.8546
"CC1=C(NC2=CC=CC=C2S(O)(=O)=O)C=CC(=C1)[N+]([O-])=O",3.2656
"COC1=C(C=C2C(OC3=CC=CC=C23)=C1)[N+]([O-])=O",6.000756
"[O-]S([O-])(=O)=O.CC1=C(N)C=CC(=C1)[N+]([O-])=O",3.1949
"FC(F)(F)C(F)(F)C(=O)N1C=CN=C1",3.21282
"OC1=C(O)C2=C(O)C(O)=C(O)C3=C2C1=C(O)C(O)=C3O",6.965504
"CC1=C(N)N=C(N)N=C1N",3.25811
"OC1=C(C=C(C2=CC=CC=C12)S(O)(=O)=O)[N+]([O-])=O",3.20507
"CC([O-])=O.[NH3+]C1=CC=CC2=CC=CC=C12",4.619108
"CCOC(=O)CCSP(=S)(OC(C)C)OC(C)C",3.10369
"CC12OC1CC\C=C/CC\C=C/CC2(C)C",2.99116
"[Li+].[O-]C(=O)C1=C(Cl)C=CC(Cl)=C1Cl",3.09399
"OC1=CC(O)=C2C(=O)C=C(OC2=C1)C1=CC=CC=C1",8.441789
"[O-][N+](=O)C1CCCC2=CC=CC=C12",3.04731
"CC1=CC=CC=C1S(=O)(=O)NC1=C2C(O)=CC(=CC2=CC(=C1)S(O)(=O)=O)S(O)(=O)=O",2.15251
"CSC1=CC=CC=C1C=O",2.64984
"COC(=O)C1=C(C(OC)=C(OC)C=C1)[N+]([O-])=O",2.81812
"CCCCCCCCCCCCCCCCCC(=O)OC1(C)CCCCC1",2.68007
"[NH4+].CCCCC1=C([O-])C=CC(=C1[N+]([O-])=O)[N+]([O-])=O",4.607788
"[O-]S([O-])(=O)=O.CC(C)CCCC(C)[NH3+]",0.78878
"CC1=NN(C(=O)C1\N=N\C1=C(C=C(NC(=O)C2=CC=C(C=C2)\N=N\C2=C(C)C=C(NC3=C(Cl)C(Cl)=NC(Cl)=N3)C=C2)C=C1)S(O)(=O)=O)C1=C(C=CC(=C1)S(O)(=O)=O)S(O)(=O)=O",3.6471
